# Urhobo Tone-Marked Reference Lexicon (v1.0)
# Canonical Africanist Tone System:
#   High (H): acute accent (´) -> e.g. á, é, ẹ́, í, ó, ọ́, ú
#   Low (L): grave accent (`) -> e.g. à, è, ẹ̀, ì, ò, ọ̀, ù
#   Rising (LH): caron (ˇ) -> e.g. ǎ, ǐ, ǒ
#   Falling (HL): circumflex (ˆ) -> e.g. â, ô
#   Mid / Neutral (M): unmarked vowel -> e.g. a, e, ẹ, i, o, ọ, u
# Orthographic vowels: a, e, ẹ (U+1EB9), i, o, ọ (U+1ECD), u
# Columns: plain_form	canonical_tone_form	gloss_en	pos	source_ids	agreement	needs_review	reviewed
plain_form	canonical_tone_form	gloss_en	pos	source_ids	agreement	needs_review	reviewed
sivwi	sivwi	treat	v.t	ukere_1986	False	True	False
sivwi	sivwi	contest, struggle for	v.t	ukere_1986	False	True	False
siẹnẹ	siẹnẹ́	so that, so as to	conj.	ukere_1986	False	True	False
siẹvuọvo	siẹ́vuọ́vo	at once	adv.	ukere_1986	False	True	False
siọ	Siọ	Reject   it  outright	n.	okrokoto_2020	False	True	False
so	so	tap	v.t	ukere_1986	False	True	False
so	so	sing / sing (imp.)	v.i	ucla_phonetics,ukere_1986	True	False	True
sobọ	sobọ	shake hand / Shake   hands  ;  Shake  my  hand	v.t	okrokoto_2020,ukere_1986	True	False	True
su	su	lead, escort / Govern  ;  Rule  ;  Lead	v.t	okrokoto_2020,ukere_1986	True	False	True
suesu	suesú	sticky	a.	ukere_1986	False	True	False
suine	Suine	Sing  a  song	n.	okrokoto_2020	False	True	False
sẹ	Sẹ	Efficacy  of  medication  or  treatment	n.	okrokoto_2020	False	True	False
sẹ	sẹ	dress (for an occasion) / Dress   fashionably	v.i	okrokoto_2020,ukere_1986	True	False	True
t	T	Letter T / sound /t/ [Curriculum: alphabet]	phr.	curriculum_seed	False	False	True
ta	Ta	A  mild  condemnation ; Blame  or  curse	n.	okrokoto_2020	False	True	False
ta	ta	talk/say / Say   it   ;   Confess / say	v.t	grammar_basic_course,okrokoto_2020,ukere_1986	True	False	True
ta2	tá2	word for rebuking	exp.	ukere_1986	False	True	False
takẹ	Takẹ	Tell  him/her	n.	okrokoto_2020	False	True	False
telẹvishọn	telẹvishọn	television	n.	ukere_1986	False	True	False
teri	téri	enough	a.	ukere_1986	False	True	False
tẹn	tnɛ̃̀	fade, lose credibility or prestige	n.	ucla_phonetics	False	True	False
tighitighi	tighitighi	tangled state	id.	ukere_1986	False	True	False
titi	titi	be renowned, be famous	v.i	ukere_1986	False	True	False
titẹ	Titẹ	Famous  ;  Popular	n.	okrokoto_2020	False	True	False
tivọ	tivọ	where	int.	ukere_1986	False	True	False
tivọ wo nurhe ki tivọ wọ je ra?	Tivọ́ wo núrhe ki tivọ́ wọ je rá?	Where have you come from, and where are you going? [Curriculum: phrase_corpus]	phr.	curriculum_seed	False	False	True
torhẹ	torhẹ	burn	v.t	ukere_1986	False	True	False
toro	Toro	Contribute	n.	okrokoto_2020	False	True	False
tota	Tota	Speak  ;  Talk	n.	okrokoto_2020	False	True	False
tu	tu	summon	v.t	ukere_1986	False	True	False
tua	Tua	Chase    him/her /it	n.	okrokoto_2020	False	True	False
tuato	Tuato	Chew   on  your  chewing  stick	n.	okrokoto_2020	False	True	False
tuatua	Tuatua	Strong  and  fearful	n.	okrokoto_2020	False	True	False
tue	Tue	Shake  it  off     e.g.  cloth  that falls  on  dirt	n.	okrokoto_2020	False	True	False
tue	tue	purge	v.i	ukere_1986	False	True	False
tuvwiyọ	tuvwiyọ	begin/start	v.t	ukere_1986	False	True	False
tuọ	tuọ́	chew / Chew   it	v.t	okrokoto_2020,ukere_1986	False	True	False
tẹ	tẹ	fall out of grace, to be without honour	v.i	ukere_1986	False	True	False
tọ	tọ	dig / Dig  it    e.g.   a  pit  or  hole / Fry  it    e.g.   Gari	v.t	okrokoto_2020,ukere_1986	False	True	False
tọ	tọ	live long / Live  long	v.i	okrokoto_2020,ukere_1986	True	False	True
tọre	tọre	pick	v.t	ukere_1986	False	True	False
tọrọ	Tọrọ	Pick  ; Pick  it	n.	okrokoto_2020	False	True	False
u	U	Letter U / sound /u/ [Curriculum: alphabet]	phr.	curriculum_seed	False	False	True
ubekpe	ubékpe	wing	n.	ukere_1986	False	True	False
ubeku	ubeku	bone / Bone	n.	okrokoto_2020,ukere_1986	True	False	True
ubi	Ubi	Punch  ;  Knot	n.	okrokoto_2020	False	True	False
ubi	ubí	charcoal, soot	n.	ukere_1986	False	True	False
ubi	úbi	seed	n.	ukere_1986	False	True	False
ubiako	úbiáko	tooth / Tooth	n.	okrokoto_2020,ukere_1986	False	True	False
ubiebi	úbiébi	emphatic word for dark complexion	n.	ukere_1986	False	True	False
ubiedada	úbiédada	rib	n.	ukere_1986	False	True	False
ubiedi	úbiédi	palm-nut	n.	ukere_1986	False	True	False
ubiehu	úbiéhú	kidney	n.	ukere_1986	False	True	False
ubienyẹ	úbiényẹ	angle	n.	ukere_1986	False	True	False
ubieragha	úbiérágha	stone	n.	ukere_1986	False	True	False
ubieri	úbieri	mudfish sp.	n.	ukere_1986	False	True	False
ubigho	úbígho	cowry	n.	ukere_1986	False	True	False
ubiohoro	úbióhoró	clitoris	n.	ukere_1986	False	True	False
ubiota	ubiota	letter (a, b, c, etc.)	n.	ukere_1986	False	True	False
ubiotako	ubiotako	consonant	n.	ukere_1986	False	True	False
ubiotaupho	ubiotaupho	vowel	n.	ukere_1986	False	True	False
ubiowọ	úbiówọ	ball by the ankle	n.	ukere_1986	False	True	False
ubiri	úbiri	spear	n.	ukere_1986	False	True	False
ubiudu	úbiúdú	heart	n.	ukere_1986	False	True	False
ubiugbo	úbiúgbo	knee cap	n.	ukere_1986	False	True	False
ubiupho	úbiupho	Adam's apple	n.	ukere_1986	False	True	False
ubiurhe	úbiúrhe	stick	n.	ukere_1986	False	True	False
ubivie	úbivie	coral bead	n.	ukere_1986	False	True	False
ubivun	úbívun	intestine	n.	ukere_1986	False	True	False
ubresiso	úbrésiso	hundred Naira (N 100)	n.	ukere_1986	False	True	False
ubrevwiẹ	ubrevwiẹ	last born	n.	ukere_1986	False	True	False
ubro	úbro	half	n.	ukere_1986	False	True	False
ubrotọ	úbrótọ	state	n.	ukere_1986	False	True	False
ubruwevwi	úbrúwevwi	room	n.	ukere_1986	False	True	False
ubuara	ubuara	handwoven wrapper worn by elders	n.	ukere_1986	False	True	False
uche	uché	quantity	n.	ukere_1986	False	True	False
uchebro	úchébro	advice	n.	ukere_1986	False	True	False
uchere	uchere	cookery	n.	ukere_1986	False	True	False
ucheve	uchéve	twenty (20) [Curriculum: number]	n.	curriculum_seed	False	False	True
ucheve gbiyori	uchéve gbiyórĩ	twenty-five (25) [Curriculum: number]	n.	curriculum_seed	False	False	True
ucheve gbọvo	uchéve gbọ́vo	twenty-one (21) [Curriculum: number]	n.	curriculum_seed	False	False	True
ucheye	uchéye	forty (40) [Curriculum: number]	n.	curriculum_seed	False	False	True
uchivwo	uchivwo	pillar	n.	ukere_1986	False	True	False
uchuhru	Uchuhru	Stump	n.	okrokoto_2020	False	True	False
uchukowọ	úchúkówọ	heel	n.	ukere_1986	False	True	False
uchuku	úchuku	stump	n.	ukere_1986	False	True	False
uchunu	uchunu	amount	n.	ukere_1986	False	True	False
uchuru	Uchuru	Products  of  animal  husbandary   ;	n.	okrokoto_2020	False	True	False
udene	udene	male agama lizard	n.	ukere_1986	False	True	False
udi	Udi	Liquor	n.	okrokoto_2020	False	True	False
udi	Údi	Grass  cutter	n.	okrokoto_2020	False	True	False
udi	ùdì	drink, wine / Wine / drink	n.	grammar_basic_course,ukere_1986	False	True	False
udi	údi	Chest / trunk	n.	grammar_basic_course	False	True	False
udi	údí	grasscutter, cane-rat	n.	ukere_1986	False	True	False
udiame	udiáme	palmwine	n.	ukere_1986	False	True	False
udidi	udidi	dignity, charisma	n.	ukere_1986	False	True	False
udidẹ	údídẹ	earthworm / Earthworm	n.	okrokoto_2020,ukere_1986	False	True	False
udieweri	údiéweri	chimpanzee	n.	ukere_1986	False	True	False
udio	udió	cork / Cover  ;  Cork  ;  Cap	n.	okrokoto_2020,ukere_1986	False	True	False
udje	udje	energetic Urhobo dance	n.	ukere_1986	False	True	False
udju	údjú	farm / Farm	n.	okrokoto_2020,ukere_1986	False	True	False
udo	údo	riddle	n.	ukere_1986	False	True	False
udu	údù	chest / Chest	n.	okrokoto_2020,ucla_phonetics,ukere_1986	False	True	False
uduebro	úduébro	anxiety	n.	ukere_1986	False	True	False
ufi	úfi	Rope    ( also  called    uruhrẹ ) / rope	n.	okrokoto_2020,ucla_phonetics	False	True	False
ufi	úfí	trap / Trap	n.	okrokoto_2020,ukere_1986	False	True	False
ufifobọ	úfífobọ	fingernail	n.	ukere_1986	False	True	False
ufiowọ	úfiówọ	sole rash	n.	ukere_1986	False	True	False
ufo	Ufo	Work   that   a  person   does  for  someone	n.	okrokoto_2020	False	True	False
ufuna	Ufuna	Bamboo-made  cigarette  pipe	n.	okrokoto_2020	False	True	False
ufuoma	úfuomá	peace / Peace ; A   state  of  serenity.	n.	okrokoto_2020,ukere_1986	False	True	False
ugana	ugana	balcony	n.	ukere_1986	False	True	False
ugba	úgba	game of children involving jumping on the ground	n.	ukere_1986	False	True	False
ugbada	úgbáda	simultaneously	adv.	ukere_1986	False	True	False
ugbakana	ugbakana	ladder	n.	ukere_1986	False	True	False
ugbakara	Ugbakara	Ladder	n.	okrokoto_2020	False	True	False
ugbenu	ugbenu	mountain/hill / Hill	n.	okrokoto_2020,ukere_1986	True	False	True
ugbere	ugbére	gonorrhoea	n.	ukere_1986	False	True	False
ugbevwiẹ	ugbévwiẹ	age-group	n.	ukere_1986	False	True	False
ugbi	ugbí	seed-yam for planting	n.	ukere_1986	False	True	False
ugbidu	Ugbidu	Cocoyam  farm	n.	okrokoto_2020	False	True	False
ugbo	ugbo	bone between the knee and the ankle	n.	ukere_1986	False	True	False
ugbobọ	ugbóbọ	arm	n.	ukere_1986	False	True	False
ugbogbo	ugbogbo	caterpillar	n.	ukere_1986	False	True	False
ugbonẹ	úgbónẹ	speed	n.	ukere_1986	False	True	False
ugbudia	Ugbudia	Horse  tail  ;  Ox  tail	n.	okrokoto_2020	False	True	False
ugbugberi	úgbugberi	across	adv.	ukere_1986	False	True	False
ugbuko	ugbuko	back	n.	ukere_1986	False	True	False
ugbunu	ugbunu	mouth / Mouth	n.	okrokoto_2020,ukere_1986	True	False	True
ugbẹ	ugbẹ	pen, biro, pencil	n.	ukere_1986	False	True	False
ugbẹame	ugbẹáme	pen, biro	n.	ukere_1986	False	True	False
ugbẹvwẹre	úgbẹ́vwẹ́re	potsherd, broken earthenware	n.	ukere_1986	False	True	False
ugbẹọyaya	ugbẹọ́yaya	pencil	n.	ukere_1986	False	True	False
ugbọmo	ugbọmo	child belt	n.	ukere_1986	False	True	False
ugbọvo	úgbọvó	single wrapper worn by unmarried girl	n.	ukere_1986	False	True	False
ughe	ughé	spectacle	n.	ukere_1986	False	True	False
ughegbe	ughegbe	mirror	n.	ukere_1986	False	True	False
ughere	úghére	outskirts of a town or village	n.	ukere_1986	False	True	False
ughwaka	ughwaka	salt	n.	ukere_1986	False	True	False
ughweri	ughweri	native salt	n.	ukere_1986	False	True	False
ughwru	ughwru	boundary	n.	ukere_1986	False	True	False
ughwu	ughwu	death	n.	ukere_1986	False	True	False
ughẹghẹ	úghẹ́ghẹ	foolishness / Foolishness	n.	okrokoto_2020,ukere_1986	False	True	False
ughẹn	ughẹn	period set aside for a woman to sleep with her husband	n.	ukere_1986	False	True	False
ughẹrughẹ	Ughẹrughẹ	Miniature   bell	n.	okrokoto_2020	False	True	False
ughọjọ	ughọjọ	watch, clock	n.	ukere_1986	False	True	False
ugo	ugo	eagle	n.	ukere_1986	False	True	False
ugrogro	úgrógro	length	n.	ukere_1986	False	True	False
uguegue	uguegue	shock	n.	ukere_1986	False	True	False
ugugunu	úgúgunu	bend	n.	ukere_1986	False	True	False
ugẹ	úgẹ́	fish-trap	n.	ukere_1986	False	True	False
uhereviaso	uhéréviáso	midnight	n.	ukere_1986	False	True	False
uherevie	uhérévie	middle, between	prep.	ukere_1986	False	True	False
uhohi	uhohi	navel	n.	ukere_1986	False	True	False
uhohi	úhóhi	spiny part of the palm tree containing the leaves	n.	ukere_1986	False	True	False
uhoho	úhoho	shadow	n.	ukere_1986	False	True	False
uhuhin	ùxòx̃ĩ̀	navel	n.	ucla_phonetics	False	True	False
uhwerhe	úhwerhe	sugar-cane	n.	ukere_1986	False	True	False
uhwọvo	úhwọ́vó	eleven	num.	ukere_1986	False	True	False
uje	uje	twenty / Twenty	num.	okrokoto_2020,ukere_1986	True	False	True
uji	Uji	Stealing  ;  Thievery   (Oji=Thieve)	n.	okrokoto_2020	False	True	False
uji	uji	theft	n.	ukere_1986	False	True	False
ujone	ujọ́ne	eighty (80) [Curriculum: number]	n.	curriculum_seed	False	False	True
ujone gbihwe	ujọ́ne gbihwé	ninety (90) [Curriculum: number]	n.	curriculum_seed	False	False	True
ujorha	ujọ́rha	sixty (60) [Curriculum: number]	n.	curriculum_seed,ukere_1986	True	False	True
ujorha gbihwe	ujọ́rha gbihwé	seventy (70) [Curriculum: number]	n.	curriculum_seed	False	False	True
ujorhagbẹihwe	ujórhagbẹihwe	seventy	num.	ukere_1986	False	True	False
ujori	Ujori	One  hundred	n.	okrokoto_2020	False	True	False
ujorin	ujórin	hundred	num.	ukere_1986	False	True	False
ujuve gbihwe	ujǔve gbihwé	fifty (50) [Curriculum: number]	n.	curriculum_seed	False	False	True
ujuvẹ	ujúvẹ	forty / Forty	num.	okrokoto_2020,ukere_1986	False	True	False
ujuvẹgbẹihwe	ujúvẹgbẹihwe	fifty	num.	ukere_1986	False	True	False
ujọ	újọ	fly-whisk, object made of the tail of the horse used for decoration or	n.	ukere_1986	False	True	False
ujọne	ujọ́ne	eighty	num.	ukere_1986	False	True	False
ujọnegbẹihwe	ujọ́negbẹihwe	ninety	num.	ukere_1986	False	True	False
uke	uke	hump, hunch	n.	ukere_1986	False	True	False
uke	uke	style in Urhobo wrestling	n.	ukere_1986	False	True	False
ukeke	ukéké	piece of stick used for setting trap	n.	ukere_1986	False	True	False
ukiri	Ukiri	Drum	n.	okrokoto_2020	False	True	False
uko	Úko	Back / back	n.	grammar_basic_course	False	True	False
uko	Úkó	cup / Cup	n.	grammar_basic_course,ukere_1986	True	False	True
ukodo	Ukodo	Porridge	n.	okrokoto_2020	False	True	False
ukodo	ukodo	food prepared with meat and yam or plantain together (mixed grill)	n.	ukere_1986	False	True	False
ukoko	ukoko	(tobacco) pipe / Tobacco  pipe	n.	okrokoto_2020,ukere_1986	True	False	True
ukoko	ukókó	association/society / Group   ;  Association	n.	okrokoto_2020,ukere_1986	False	True	False
ukokodia	ukokódia	coconut palm	n.	ukere_1986	False	True	False
ukoni	ukoni	kitchen	n.	ukere_1986	False	True	False
ukori	ukori	lump	n.	ukere_1986	False	True	False
ukoro	Ukoro	Elephant   tusk  bangle	n.	okrokoto_2020	False	True	False
ukowọ	úkówọ	top of the foot	n.	ukere_1986	False	True	False
ukpavwre.	úkpavwre.	bile	n.	ukere_1986	False	True	False
ukpe	ukpe	year	n.	ukere_1986	False	True	False
ukpe2	úkpe2	bed	n.	ukere_1986	False	True	False
ukpebo	úkpébó	white poplin	n.	ukere_1986	False	True	False
ukperi	ukperi	scandal	n.	ukere_1986	False	True	False
ukperẹ	ukpérẹ́	instead of	prep.	ukere_1986	False	True	False
ukpokpo	úkpokpo	missile / Missile ; Any  object  thrown at  a  target.	n.	okrokoto_2020,ukere_1986	False	True	False
ukpokpogho	úkpókpógho	disturbance	n.	ukere_1986	False	True	False
ukpokpoma	úkpokpomá	problem, worriedness	n.	ukere_1986	False	True	False
ukpono	Ukpono	Cripple	n.	okrokoto_2020	False	True	False
ukpono	ukpono	lame person	n.	ukere_1986	False	True	False
ukpono2	ukpono2	broom used in sweeping open places like compound while standing	n.	ukere_1986	False	True	False
ukpotọ	ukpotọ	pothole	n.	ukere_1986	False	True	False
ukpọkẹre	úkpọkẹre	gutter	n.	ukere_1986	False	True	False
uku	úku	heritage	n.	ukere_1986	False	True	False
ukujẹrẹ	ukujẹrẹ	spoon	n.	ukere_1986	False	True	False
ukuta	Ukuta	Stone	n.	okrokoto_2020	False	True	False
ukuta	ukúta	rock	n.	ukere_1986	False	True	False
ukutarirhibo	ukútarírhibo	grinding stone	n.	ukere_1986	False	True	False
ukuwevwi	úkúwevwi	back yard	n.	ukere_1986	False	True	False
ukẹ	úkẹ́	egg	n.	ukere_1986	False	True	False
ukẹcha	ukẹ́cha	help	n.	ukere_1986	False	True	False
ukẹrekpẹ	úkẹ́rékpẹ	brick	n.	ukere_1986	False	True	False
ukẹun	ukẹun	potash	n.	ukere_1986	False	True	False
ukọ	úkọ	misfortune	n.	ukere_1986	False	True	False
ukọkọghọ	ukọ́kọ́ghọ	small calabash used for storing medicine	n.	ukere_1986	False	True	False
ukọpa	ukọ́pa	one kobo (1k)	n.	ukere_1986	False	True	False
ukọvwa	úkọvwá	bridesmaid	n.	ukere_1986	False	True	False
umako	úmáko	pepper fruit	n.	ukere_1986	False	True	False
umi	umi	sack used to squeeze water out of ground cassava	n.	ukere_1986	False	True	False
umiovwo	úmióvwo	destruction	n.	ukere_1986	False	True	False
umuemu	úmuému	boil	n.	ukere_1986	False	True	False
umuwevwi	úmuwevwi	cottage	n.	ukere_1986	False	True	False
umwamwa	umwamwa	belt used by women	n.	ukere_1986	False	True	False
umwaya	umwáyá	belt	n.	ukere_1986	False	True	False
umwemwu	umwemwu	sin	n.	ukere_1986	False	True	False
umwu	umwu	drug	n.	ukere_1986	False	True	False
umẹ	umẹ	committee / Committee	n.	okrokoto_2020,ukere_1986	True	False	True
umẹ	úmẹ́	cucumber	n.	ukere_1986	False	True	False
une	une	song / Song	n.	okrokoto_2020,ukere_1986	True	False	True
unedi	unédi	bunch of palm-nuts	n.	ukere_1986	False	True	False
uno	unó	oak [no oak trees in Nigeria]	n.	ukere_1986	False	True	False
unu	unu	hole / Hole   ;  mouth	n.	okrokoto_2020,ukere_1986	True	False	True
unuebo	Unuebo	Shout : to express surprise  or  for  help	n.	okrokoto_2020	False	True	False
unuemiovwo	unuémióvwo	slander	n.	ukere_1986	False	True	False
unuephẹrẹ	unuéphẹ́rẹ	tribe	n.	ukere_1986	False	True	False
unurevie	unurévie	nipple	n.	ukere_1986	False	True	False
unurhoro	unúrhoro	entrance/gate / Door   entrance	n.	okrokoto_2020,ukere_1986	False	True	False
unuruwen	unurúwén	nostril	n.	ukere_1986	False	True	False
unusọ	únúsọ	anus	n.	ukere_1986	False	True	False
unuẹkọ	unuẹ́kọ́	quarrel	n.	ukere_1986	False	True	False
unọrhẹ	unọ́rhẹ	bunch of plantains	n.	ukere_1986	False	True	False
upe	úpè	scar	n.	ucla_phonetics,ucla_phonetics_1960,ukere_1986	False	True	False
uphiaphia	úphiáphiá	cane/whip	n.	ukere_1986	False	True	False
upho	uɸó	throat / Throat	n.	okrokoto_2020,ucla_phonetics,ukere_1986	False	True	False
upho	úpho	flesh	n.	ukere_1986	False	True	False
uphoro	uphoro	feather	n.	grammar_basic_course,ukere_1986	False	True	False
upẹrẹ	upẹ́rẹ́	nail	n.	ukere_1986	False	True	False
ure	úre	totality	n.	ukere_1986	False	True	False
urhe	urhé	tree / wood [Curriculum: object]	n.	curriculum_seed,okrokoto_2020,ukere_1986	True	False	True
urhi	úrhi	law / Law	n.	okrokoto_2020,ukere_1986	False	True	False
urhiabọ	Urhiabọ	Finger	n.	okrokoto_2020	False	True	False
urhiawọ	Urhiawọ	Toe	n.	okrokoto_2020	False	True	False
urhie	urhié	river / Sea/river/ocean	n.	okrokoto_2020,ukere_1986	False	True	False
urhiobọ	úrhióbọ	finger	n.	ukere_1986	False	True	False
urhiorin	urhiórin	September	n.	ukere_1986	False	True	False
urhiowọ	úrhiówọ	toe	n.	ukere_1986	False	True	False
urhirako	úrhirako	fox	n.	ukere_1986	False	True	False
urhiẹ	Urhiẹ	Line	n.	okrokoto_2020	False	True	False
urhiẹ	úrhiẹ́	queue	n.	ukere_1986	False	True	False
urhiọke	úrhiọke	morning	n.	ukere_1986	False	True	False
urho	urhó	gum tree sp.	n.	ukere_1986	False	True	False
urho1	urho1	mortar	n.	ukere_1986	False	True	False
urhughweri	úrhúghweri	mangrove sp.	n.	ukere_1986	False	True	False
urhukpẹ	úrhukpẹ	lamp/light	n.	ukere_1986	False	True	False
urhurhu	úrhúrhu	tail / Tail	n.	okrokoto_2020,ukere_1986	False	True	False
urhuru	urhuru	selfishness	n.	ukere_1986	False	True	False
urhuru	urhuru	voice / Voice	n.	okrokoto_2020,ukere_1986	True	False	True
urhuvwu	urhúvwu	street	n.	ukere_1986	False	True	False
urhuẹ	Urhuẹ	Place  of  abode	n.	okrokoto_2020	False	True	False
urhuẹ	urhuẹ	home	n.	ukere_1986	False	True	False
urhẹvwe	urhẹ́vwe	destiny	n.	ukere_1986	False	True	False
uri	urí	one hundred (100) [Curriculum: number]	n.	curriculum_seed,okrokoto_2020,ukere_1986	True	False	True
uri gbẹ ujorin	urí gbẹ ujórin	three hundred	num.	ukere_1986	False	True	False
uriorha	uriórha	six hundred	num.	ukere_1986	False	True	False
uriorin	uriórin	one thousand	num.	ukere_1986	False	True	False
uriri	uriri	glory / Glory	n.	okrokoto_2020,ukere_1986	True	False	True
uririẹ	úririẹ	spice variety	n.	ukere_1986	False	True	False
urivẹ	urívẹ	four hundred	num.	ukere_1986	False	True	False
urivẹ gbẹ ujorin	urívẹ gbẹ ujórin	five hundred	num.	ukere_1986	False	True	False
uriẹ	úriẹ́	vein	n.	ukere_1986	False	True	False
uriọdja	uriọdja	handkerchief	n.	ukere_1986	False	True	False
uriọne	uriọ́ne	eight hundred	num.	ukere_1986	False	True	False
uriọne gbẹ ujorin	uriọ́ne gbẹ ujórin	nine hundred	num.	ukere_1986	False	True	False
uroko	úróko	mile/kilometre / A   mile	n.	okrokoto_2020,ukere_1986	False	True	False
uruemu	Uruemu	Character  ;  Behavior	n.	okrokoto_2020	False	True	False
uruemu	úruému	behaviour	n.	ukere_1986	False	True	False
uruhrẹ	úruhrẹ́	rope / Rope ; Cord ; Stem of  some	n.	okrokoto_2020,ukere_1986	False	True	False
ururuvwen	urúrúvwen	December	n.	ukere_1986	False	True	False
usa	usa	ring	n.	ukere_1986	False	True	False
usabọ	úsábọ	scratch	n.	ukere_1986	False	True	False
usaguẹ	úságuẹ	groundnut	n.	ukere_1986	False	True	False
use	úse	call	n.	ukere_1986	False	True	False
useki	úseki	charm for business promotion	n.	ukere_1986	False	True	False
usekpe	úsekpe	snail	n.	ukere_1986	False	True	False
useri	úseri	proof, evidence	n.	ukere_1986	False	True	False
ushavwo	úshavwo	okra	n.	ukere_1986	False	True	False
usheneuwamwa	usheneuwámwá	twenty kobo (20k)	n.	ukere_1986	False	True	False
ushi	ushi	grave	n.	ukere_1986	False	True	False
ushurhe	ushurhe	axe / Axe	n.	okrokoto_2020,ukere_1986	True	False	True
ushọvo	úshọvó	November	n.	ukere_1986	False	True	False
usi	Usi	Popularity	n.	okrokoto_2020	False	True	False
usi	usi	fame	n.	ukere_1986	False	True	False
usi	usí	starch / Starch	n.	okrokoto_2020,ukere_1986	True	False	True
usi	úsi	line / Line	n.	okrokoto_2020,ukere_1986	True	False	True
usiame	Usiamé	Well-water   fetching  rope	n.	okrokoto_2020	False	True	False
usiavwrẹ	úsiavwrẹ	key / Key	n.	okrokoto_2020,ukere_1986	False	True	False
